OPP-01008,4,50,20,2023-08-29,2023-10-25,Prospecting,50,17265,0.07
OPP-01009,7,43,3,2023-02-11,2023-05-19,Qualification,75,29162,0.01
OPP-01010,6,83,17,2023-10-10,2024-01-29,Qualification,50,20797,0.18
OPP-01011,9,37,9,2023-01-14,2023-03-10,Closed Lost,0,31596,0.15
OPP-01012,10,76,1,2024-10-04,2025-03-10,Proposal,90,65984,0.2
OPP-01013,5,48,13,2024-08-17,2024-12-05,Negotiation,75,25208,0.04
OPP-01014,11,53,1,2024-10-12,2025-03-12,Qualification,90,32992,0.09
OPP-01015,5,66,12,2024-02-26,2024-04-19,Prospecting,50,39132,0.19
OPP-01016,5,26,5,2024-01-24,2024-04-28,Closed Won,100,5390,0.15
OPP-01017,5,8,18,2024-10-06,2024-10-20,Qualification,75,3404,0.14
OPP-01018,9,10,5,2023-11-06,2023-12-20,Qualification,25,21560,0.11
OPP-01019,6,10,18,2023-01-20,2023-05-29,Closed Lost,0,3404,0.09
OPP-01020,8,98,15,2024-04-22,2024-08-03,Closed Lost,0,56862,0.15
OPP-01021,4,90,5,2024-11-20,2025-04-01,Qualification,75,2695,0.01
OPP-01022,7,12,8,2024-05-16,2024-10-26,Qualification,50,68810,0.1
OPP-01023,3,96,15,2024-02-06,2024-02-29,Prospecting,90,9477,0.11
OPP-01024,3,95,16,2023-11-03,2024-04-30,Qualification,90,49340,0.14
OPP-01025,10,26,9,2024-03-12,2024-05-14,Proposal,10,47394,0.04
OPP-01026,2,86,7,2024-02-05,2024-06-10,Closed Won,100,55494,0.11
OPP-01027,11,2,15,2024-07-08,2024-11-18,Negotiation,75,66339,0.17
OPP-01028,6,30,7,2023-02-12,2023-06-29,Prospecting,75,43162,0.01
OPP-01029,15,94,15,2024-02-09,2024-04-03,Proposal,50,47385,0.04
OPP-01030,7,8,14,2024-11-18,2025-03-29,Closed Won,100,36372,0.15
OPP-01031,11,58,3,2023-09-16,2023-10-14,Negotiation,10,12498,0.16
OPP-01032,5,45,7,2024-08-12,2024-11-04,Qualification,75,55494,0.04
OPP-01033,6,97,12,2024-03-24,2024-05-17,Prospecting,50,97830,0.04
OPP-01034,12,16,14,2023-07-15,2023-10-18,Qualification,75,24248,0.15
OPP-01035,14,77,17,2024-04-24,2024-05-09,Prospecting,25,20797,0.08
OPP-01036,4,4,13,2024-11-13,2025-01-07,Proposal,10,12604,0.04
OPP-01037,4,69,19,2023-10-14,2024-03-30,Qualification,25,60732,0.15
OPP-01038,13,55,12,2024-06-08,2024-11-15,Negotiation,90,9783,0.09
OPP-01039,5,98,5,2024-06-10,2024-06-28,Closed Won,100,8085,0.05
OPP-01040,14,3,5,2024-04-18,2024-05-12,Closed Won,100,16170,0.19
OPP-01041,13,62,13,2023-08-19,2023-11-11,Negotiation,50,9453,0.02
OPP-01042,9,40,8,2023-02-27,2023-06-30,Proposal,10,61929,0.16
OPP-01043,15,34,19,2024-03-17,2024-05-03,Closed Lost,0,17352,0.12
OPP-01044,5,15,4,2023-04-16,2023-04-27,Closed Won,100,32704,0.16
OPP-01045,8,63,13,2023-06-16,2023-10-18,Prospecting,25,18906,0.01
OPP-01046,4,27,20,2023-12-25,2024-06-09,Proposal,50,11510,0.06
OPP-01047,1,94,7,2024-07-30,2024-11-21,Prospecting,25,12332,0.13
OPP-01048,8,48,19,2023-07-22,2023-09-11,Negotiation,50,52056,0.07
OPP-01049,14,18,16,2023-02-10,2023-06-17,Proposal,90,49340,0.19
OPP-01050,11,60,12,2024-07-15,2024-07-27,Qualification,25,78264,0.16
OPP-01051,13,25,13,2023-03-20,2023-07-04,Qualification,90,28359,0.17
OPP-01052,10,64,16,2024-05-21,2024-07-06,Closed Lost,0,19736,0.01
OPP-01053,2,31,5,2024-04-12,2024-05-02,Proposal,75,24255,0.1
OPP-01054,4,20,12,2023-06-09,2023-10-12,Qualification,50,29349,0.07
OPP-01055,7,95,20,2024-11-30,2025-04-02,Prospecting,25,28775,0.03
OPP-01056,2,39,6,2023-07-05,2023-09-19,Prospecting,75,7948,0.04
OPP-01057,14,46,4,2023-08-20,2024-01-04,Negotiation,50,32704,0.09
OPP-01058,14,38,9,2023-11-30,2024-02-04,Prospecting,75,71091,0.14
OPP-01059,3,2,20,2024-02-29,2024-07-01,Closed Lost,0,23020,0.15
OPP-01060,7,70,15,2024-08-10,2024-09-13,Proposal,90,28431,0.06
OPP-01061,5,25,3,2024-10-17,2024-11-18,Closed Lost,0,41660,0.13
OPP-01062,1,72,12,2023-09-28,2024-01-17,Qualification,50,97830,0.16
OPP-01063,13,54,10,2023-06-04,2023-11-16,Closed Lost,0,51940,0.04
OPP-01064,11,96,1,2023-10-13,2024-01-08,Closed Won,100,32992,0.11
OPP-01065,5,63,11,2023-11-05,2024-01-11,Closed Lost,0,87550,0.17
OPP-01066,11,65,8,2024-05-26,2024-11-20,Closed Won,100,20643,0.17
OPP-01067,8,96,19,2023-08-20,2024-02-01,Negotiation,50,34704,0.16
OPP-01068,9,19,1,2023-07-04,2023-11-06,Prospecting,50,74232,0.16
OPP-01069,9,5,1,2023-12-28,2024-05-14,Qualification,10,49488,0.14
OPP-01070,13,45,15,2024-03-01,2024-08-07,Qualification,90,56862,0.0
OPP-01071,2,93,11,2023-03-29,2023-05-11,Prospecting,25,61285,0.19
OPP-01072,13,44,14,2023-01-10,2023-06-09,Prospecting,90,24248,0.16
OPP-01073,2,41,6,2023-07-10,2023-09-16,Qualification,75,23844,0.09
OPP-01074,1,81,20,2024-10-02,2025-03-25,Negotiation,10,51795,0.18
OPP-01075,6,31,18,2023-12-15,2024-04-08,Negotiation,25,5106,0.19
OPP-01076,15,49,10,2023-03-26,2023-04-30,Qualification,25,29680,0.14
OPP-01077,4,43,10,2024-05-03,2024-06-21,Prospecting,25,74200,0.15
OPP-01078,14,16,3,2024-02-11,2024-07-06,Proposal,90,20830,0.13
OPP-01079,9,47,3,2023-12-21,2024-03-17,Closed Won,100,12498,0.17
OPP-01080,11,4,5,2023-05-06,2023-09-11,Proposal,10,10780,0.13
OPP-01081,13,80,2,2024-03-25,2024-06-07,Proposal,10,9666,0.16
OPP-01082,6,61,20,2023-12-17,2024-06-03,Qualification,25,28775,0.14
OPP-01083,12,46,17,2023-06-07,2023-11-15,Closed Lost,0,14855,0.18
OPP-01084,8,56,20,2024-04-02,2024-04-30,Closed Lost,0,5755,0.08
OPP-01085,5,45,2,2023-06-14,2023-07-23,Closed Won,100,48330,0.12
OPP-01086,12,44,13,2023-02-14,2023-04-09,Qualification,25,9453,0.06
OPP-01087,2,76,11,2023-11-30,2024-01-18,Negotiation,25,26265,0.07
OPP-01088,5,26,7,2023-02-23,2023-06-22,Proposal,25,6166,0.09
OPP-01089,1,46,16,2023-12-21,2024-06-02,Closed Won,100,29604,0.18
OPP-01090,1,46,14,2023-06-15,2023-07-06,Prospecting,75,36372,0.11
OPP-01091,5,99,17,2023-07-24,2023-11-01,Qualification,90,2971,0.17
OPP-01092,5,49,3,2023-07-29,2023-11-25,Qualification,25,29162,0.07
OPP-01093,10,88,8,2023-03-09,2023-06-26,Prospecting,10,48167,0.12
OPP-01094,1,5,1,2023-07-08,2023-08-02,Closed Won,100,57736,0.15
OPP-01095,5,50,15,2023-02-19,2023-08-18,Closed Lost,0,66339,0.03
OPP-01096,8,29,7,2024-01-29,2024-07-15,Prospecting,75,36996,0.06
OPP-01097,5,51,4,2023-06-06,2023-08-11,Negotiation,90,57232,0.1
OPP-01098,10,59,4,2023-10-09,2023-11-07,Closed Lost,0,49056,0.06
OPP-01099,5,3,17,2024-07-08,2024-12-28,Closed Won,100,29710,0.19
OPP-01100,5,83,20,2023-05-01,2023-06-16,Prospecting,25,34530,0.17
OPP-01101,5,77,11,2023-10-20,2023-11-13,Negotiation,90,87550,0.16
OPP-01102,1,86,1,2023-07-13,2024-01-03,Qualification,50,24744,0.07
OPP-01103,3,17,8,2023-04-14,2023-09-19,Closed Won,100,20643,0.08
OPP-01104,11,90,11,2024-02-22,2024-06-20,Prospecting,10,87550,0.14
OPP-01105,15,93,9,2024-01-07,2024-03-12,Prospecting,10,39495,0.09
OPP-01106,9,22,2,2023-10-20,2024-02-20,Negotiation,25,57996,0.14
OPP-01107,4,24,20,2024-07-16,2024-12-17,Qualification,90,11510,0.04
OPP-01108,4,68,18,2024-09-14,2024-11-27,Prospecting,75,5957,0.03
OPP-01109,2,96,1,2023-02-12,2023-04-26,Qualification,75,74232,0.15
OPP-01110,15,51,16,2024-05-10,2024-10-17,Closed Lost,0,14802,0.08
OPP-01111,10,60,18,2023-01-21,2023-07-06,Prospecting,25,5106,0.04
OPP-01112,2,2,15,2024-03-21,2024-05-28,Proposal,25,85293,0.18
OPP-01113,10,27,2,2023-11-10,2024-03-15,Closed Won,100,96660,0.11
OPP-01114,15,5,19,2023-07-19,2023-10-19,Closed Lost,0,8676,0.04
OPP-01115,3,48,15,2024-09-02,2024-11-16,Closed Lost,0,9477,0.14
OPP-01116,15,23,12,2024-07-17,2024-10-01,Closed Won,100,78264,0.13
OPP-01117,6,16,18,2023-04-20,2023-09-14,Closed Lost,0,8510,0.05
OPP-01118,14,62,2,2024-05-13,2024-11-09,Prospecting,10,38664,0.17
OPP-01119,1,65,12,2024-11-15,2025-03-01,Qualification,50,58698,0.04
OPP-01120,10,37,6,2023-06-27,2023-11-20,Closed Won,100,55636,0.11
OPP-01121,5,39,14,2023-10-13,2024-01-10,Closed Won,100,24248,0.06
OPP-01122,12,47,9,2023-10-12,2024-01-29,Negotiation,10,47394,0.02
OPP-01123,8,33,16,2024-04-13,2024-09-04,Proposal,50,4934,0.03
OPP-01124,3,58,12,2024-02-02,2024-07-29,Qualification,25,19566,0.11
OPP-01125,11,41,15,2023-10-24,2024-01-30,Closed Lost,0,66339,0.05
OPP-01126,10,21,15,2023-07-20,2023-08-19,Qualification,10,75816,0.02
OPP-01127,13,33,7,2023-07-06,2023-11-27,Negotiation,10,30830,0.01
OPP-01128,14,3,2,2023-12-07,2023-12-21,Proposal,10,86994,0.04
OPP-01129,1,63,12,2023-03-13,2023-05-20,Proposal,10,58698,0.12
OPP-01130,2,52,11,2024-01-21,2024-07-03,Negotiation,10,26265,0.11
OPP-01131,3,64,13,2024-04-16,2024-04-29,Prospecting,50,3151,0.2
OPP-01132,2,19,4,2023-12-07,2024-01-01,Prospecting,25,8176,0.08
OPP-01133,6,79,6,2024-07-02,2024-12-12,Negotiation,75,47688,0.03
OPP-01134,14,44,16,2024-01-12,2024-02-02,Prospecting,90,19736,0.09
OPP-01135,9,1,14,2023-04-26,2023-05-19,Negotiation,25,12124,0.02
OPP-01136,1,58,5,2023-05-04,2023-06-20,Closed Lost,0,2695,0.03
OPP-01137,2,47,6,2024-05-21,2024-07-15,Prospecting,75,31792,0.15
OPP-01138,7,63,17,2023-11-10,2024-01-24,Negotiation,25,2971,0.11
OPP-01139,11,36,16,2023-11-25,2024-05-11,Negotiation,90,24670,0.17
OPP-01140,12,2,6,2024-04-09,2024-06-26,Closed Won,100,15896,0.07
OPP-01141,1,17,12,2024-06-25,2024-10-26,Closed Won,100,97830,0.12
OPP-01142,11,28,10,2023-05-07,2023-08-04,Qualification,50,74200,0.0
OPP-01143,4,2,6,2023-12-09,2024-02-12,Negotiation,90,7948,0.13
OPP-01144,3,85,13,2024-03-15,2024-09-10,Closed Won,100,25208,0.1
OPP-01145,15,69,10,2023-05-29,2023-07-21,Prospecting,50,44520,0.05
OPP-01146,9,5,3,2023-07-10,2023-10-17,Qualification,75,37494,0.15
OPP-01147,1,70,3,2023-03-12,2023-08-28,Proposal,25,24996,0.1
OPP-01148,8,60,14,2024-05-17,2024-08-21,Prospecting,90,54558,0.02
OPP-01149,5,89,20,2023-06-12,2023-11-21,Qualification,50,23020,0.15
OPP-01150,7,62,4,2023-02-04,2023-03-04,Closed Won,100,24528,0.15
OPP-01151,13,26,10,2023-08-26,2023-11-17,Prospecting,90,22260,0.19
OPP-01152,13,100,14,2023-09-26,2023-10-17,Prospecting,75,48496,0.18
OPP-01153,15,31,19,2024-09-17,2025-02-22,Prospecting,90,26028,0.2
OPP-01154,5,13,19,2024-06-03,2024-10-25,Qualification,25,26028,0.2
OPP-01155,10,16,16,2024-08-18,2024-08-31,Qualification,90,24670,0.19
OPP-01156,10,81,6,2023-09-17,2024-02-12,Closed Won,100,55636,0.02
OPP-01157,12,74,14,2024-07-14,2024-12-23,Prospecting,75,18186,0.09
OPP-01158,4,51,10,2023-06-21,2023-10-05,Prospecting,10,14840,0.07
OPP-01159,8,42,15,2023-09-16,2023-10-05,Qualification,90,94770,0.11
OPP-01160,13,91,3,2023-11-03,2024-03-28,Closed Won,100,20830,0.02
OPP-01161,12,64,19,2024-08-04,2024-10-27,Negotiation,75,69408,0.15
OPP-01162,12,61,2,2024-07-17,2024-09-14,Closed Lost,0,86994,0.01
OPP-01163,15,84,2,2024-07-18,2024-11-11,Proposal,75,96660,0.01
OPP-01164,15,63,10,2024-01-05,2024-06-19,Proposal,75,44520,0.04
OPP-01165,8,100,9,2024-06-07,2024-07-28,Qualification,75,23697,0.09
OPP-01166,15,16,16,2024-08-11,2024-12-15,Prospecting,75,29604,0.06
OPP-01167,9,93,9,2023-08-09,2023-11-13,Prospecting,75,78990,0.16
OPP-01168,6,74,19,2023-10-28,2024-03-23,Prospecting,25,17352,0.02
OPP-01169,10,81,16,2023-08-10,2024-01-25,Qualification,75,34538,0.19
OPP-01170,15,65,8,2023-06-27,2023-10-02,Proposal,90,6881,0.04
OPP-01171,9,15,20,2023-06-29,2023-12-18,Qualification,90,51795,0.04
OPP-01172,9,84,6,2023-10-04,2023-12-10,Proposal,10,71532,0.13
OPP-01173,9,62,16,2024-03-10,2024-03-21,Prospecting,25,14802,0.01
OPP-01174,4,21,1,2023-12-30,2024-01-09,Proposal,50,32992,0.2
OPP-01175,15,99,2,2023-05-23,2023-08-03,Negotiation,90,57996,0.06
OPP-01176,15,72,9,2024-09-05,2024-11-01,Proposal,90,63192,0.13
OPP-01177,15,63,15,2024-03-05,2024-06-21,Prospecting,50,37908,0.18
OPP-01178,4,35,13,2023-09-11,2023-12-17,Proposal,75,12604,0.15
OPP-01179,11,69,14,2024-09-04,2025-01-01,Qualification,10,60620,0.11
OPP-01180,4,67,12,2024-03-13,2024-06-26,Qualification,90,29349,0.08
OPP-01181,9,65,5,2024-02-07,2024-04-09,Negotiation,90,5390,0.05
OPP-01182,2,46,8,2024-08-03,2024-10-09,Proposal,90,61929,0.12
OPP-01183,11,58,16,2023-09-02,2023-09-22,Closed Won,100,4934,0.19
OPP-01184,10,69,19,2023-02-13,2023-04-09,Negotiation,75,86760,0.17
OPP-01185,5,27,16,2023-09-06,2024-01-27,Prospecting,25,19736,0.09
OPP-01186,7,47,2,2023-09-24,2023-12-04,Qualification,90,86994,0.06
OPP-01187,4,47,11,2023-02-22,2023-07-03,Closed Won,100,43775,0.04
OPP-01188,8,22,19,2024-01-07,2024-04-19,Proposal,10,78084,0.14
OPP-01189,14,12,2,2023-08-01,2023-10-09,Closed Lost,0,9666,0.03
OPP-01190,12,47,1,2023-10-02,2024-01-31,Qualification,25,74232,0.12
OPP-01191,5,3,17,2023-10-26,2023-12-27,Closed Won,100,2971,0.12
OPP-01192,15,4,14,2024-02-07,2024-05-02,Closed Won,100,48496,0.04
OPP-01193,1,2,4,2024-08-01,2025-01-24,Closed Lost,0,57232,0.06
OPP-01194,11,75,5,2023-07-04,2023-10-25,Proposal,10,16170,0.11
OPP-01195,10,10,18,2024-07-07,2024-09-03,Prospecting,75,3404,0.13
OPP-01196,1,31,12,2023-04-26,2023-06-23,Prospecting,90,39132,0.17
OPP-01197,1,13,17,2024-07-12,2024-12-07,Closed Won,100,11884,0.01
OPP-01198,1,72,19,2024-10-14,2024-12-12,Prospecting,10,26028,0.08
OPP-01199,9,93,5,2024-04-19,2024-05-25,Prospecting,90,26950,0.0
OPP-01200,14,18,19,2024-04-09,2024-08-24,Qualification,50,78084,0.08
OPP-01201,10,27,4,2024-05-02,2024-09-27,Qualification,10,40880,0.13
OPP-01202,4,99,8,2024-04-14,2024-07-19,Closed Lost,0,68810,0.13
OPP-01203,6,50,8,2024-07-31,2024-08-10,Prospecting,10,61929,0.14
OPP-01204,7,57,13,2024-06-19,2024-11-21,Prospecting,10,28359,0.15
OPP-01205,10,93,10,2024-09-10,2025-01-16,Prospecting,25,29680,0.19
OPP-01206,12,68,19,2023-07-15,2023-08-28,Proposal,75,26028,0.16
OPP-01207,10,49,12,2024-06-02,2024-10-07,Closed Won,100,48915,0.2
OPP-01208,6,35,6,2023-12-08,2024-02-06,Negotiation,25,47688,0.02
OPP-01209,4,34,2,2024-09-16,2024-12-31,Closed Lost,0,67662,0.09
OPP-01210,15,59,10,2023-10-12,2023-12-29,Closed Lost,0,29680,0.04
OPP-01211,10,22,20,2023-12-02,2024-04-05,Closed Lost,0,17265,0.11
OPP-01212,14,18,18,2023-05-03,2023-09-22,Prospecting,90,3404,0.13
OPP-01213,2,67,2,2023-01-11,2023-03-26,Prospecting,10,67662,0.06
OPP-01214,12,80,17,2023-06-04,2023-07-11,Proposal,75,26739,0.13
OPP-01215,12,59,16,2023-03-31,2023-09-09,Closed Won,100,39472,0.05
OPP-01216,13,2,13,2023-07-19,2023-12-18,Qualification,75,28359,0.0
OPP-01217,8,5,1,2024-06-06,2024-10-11,Closed Won,100,57736,0.03
OPP-01218,4,4,8,2023-08-26,2023-11-15,Prospecting,75,48167,0.13
OPP-01219,13,79,13,2023-06-23,2023-12-02,Qualification,25,12604,0.13
OPP-01220,13,8,13,2024-05-22,2024-07-20,Prospecting,90,15755,0.01
OPP-01221,12,77,19,2023-06-19,2023-09-19,Qualification,75,8676,0.2
OPP-01222,10,7,18,2024-02-15,2024-04-27,Proposal,50,6808,0.19
OPP-01223,14,27,13,2023-07-29,2023-11-22,Qualification,10,3151,0.19
OPP-01224,13,88,10,2023-07-11,2023-08-22,Proposal,50,51940,0.0
OPP-01225,9,13,16,2024-06-24,2024-08-27,Qualification,75,19736,0.16
OPP-01226,10,98,13,2023-06-05,2023-08-03,Closed Won,100,28359,0.15
OPP-01227,12,27,20,2024-08-04,2024-10-09,Closed Won,100,11510,0.05
OPP-01228,13,14,15,2023-09-26,2024-01-03,Prospecting,50,56862,0.17
OPP-01229,6,19,10,2023-11-11,2023-11-27,Closed Lost,0,7420,0.17
OPP-01230,14,97,17,2023-12-01,2024-04-10,Qualification,75,2971,0.03
OPP-01231,15,41,17,2023-08-31,2024-02-06,Prospecting,25,17826,0.13
OPP-01232,8,99,10,2024-08-05,2024-09-27,Proposal,25,22260,0.06
OPP-01233,5,87,9,2024-04-21,2024-06-26,Prospecting,90,31596,0.09
OPP-01234,2,76,8,2024-06-21,2024-10-27,Prospecting,10,20643,0.19
OPP-01235,1,83,9,2023-05-22,2023-07-13,Negotiation,50,55293,0.2
OPP-01236,3,85,19,2024-11-15,2024-12-20,Negotiation,10,17352,0.19
OPP-01237,8,2,6,2024-05-13,2024-07-12,Negotiation,10,71532,0.14
OPP-01238,6,93,5,2023-07-05,2023-12-29,Closed Won,100,8085,0.12
OPP-01239,5,22,7,2023-11-16,2024-04-27,Proposal,10,30830,0.0
OPP-01240,9,68,8,2023-04-15,2023-07-23,Prospecting,75,61929,0.15
OPP-01241,2,65,19,2024-02-18,2024-04-29,Closed Won,100,34704,0.1
OPP-01242,13,17,16,2024-05-02,2024-10-01,Proposal,90,44406,0.05
OPP-01243,12,67,12,2023-06-06,2023-07-08,Negotiation,10,9783,0.12
OPP-01244,13,45,1,2024-05-09,2024-08-25,Negotiation,50,24744,0.11
OPP-01245,6,25,8,2024-05-11,2024-07-20,Closed Won,100,34405,0.05
OPP-01246,11,62,11,2024-01-29,2024-05-29,Prospecting,90,61285,0.05
OPP-01247,9,87,5,2024-06-01,2024-07-04,Closed Won,100,10780,0.13
OPP-01248,3,26,7,2024-05-08,2024-08-01,Prospecting,25,43162,0.19
OPP-01249,11,85,11,2024-07-13,2024-11-13,Negotiation,25,8755,0.13
OPP-01250,6,49,4,2024-10-17,2024-11-29,Closed Won,100,57232,0.2
OPP-01251,5,44,10,2024-05-24,2024-10-26,Closed Won,100,22260,0.03
OPP-01252,9,53,13,2023-12-26,2024-03-17,Negotiation,25,6302,0.16
OPP-01253,11,86,19,2024-09-15,2024-11-29,Closed Won,100,52056,0.0
OPP-01254,7,40,4,2023-10-11,2023-10-26,Qualification,10,40880,0.16
OPP-01255,5,78,20,2023-11-16,2024-01-08,Closed Won,100,34530,0.04
OPP-01256,11,15,19,2023-08-08,2023-10-08,Proposal,75,34704,0.17
OPP-01257,9,98,10,2024-09-03,2024-09-29,Prospecting,25,51940,0.07
OPP-01258,5,54,9,2024-06-06,2024-08-01,Qualification,90,23697,0.13
OPP-01259,3,70,3,2023-01-02,2023-04-08,Closed Lost,0,41660,0.19
OPP-01260,15,85,12,2023-03-22,2023-09-05,Closed Won,100,97830,0.16
OPP-01261,15,16,7,2023-11-07,2024-01-08,Prospecting,75,36996,0.0
OPP-01262,12,87,12,2023-10-26,2024-01-13,Qualification,75,68481,0.15
OPP-01263,7,82,3,2023-04-07,2023-05-28,Prospecting,10,4166,0.18
OPP-01264,4,73,2,2024-02-23,2024-07-05,Qualification,50,19332,0.16
OPP-01265,6,50,9,2023-08-08,2023-09-12,Closed Won,100,71091,0.17
OPP-01266,11,73,17,2023-12-20,2024-02-02,Prospecting,50,8913,0.0
OPP-01267,7,4,13,2024-05-18,2024-09-12,Qualification,25,12604,0.03
OPP-01268,5,39,6,2023-10-07,2024-03-24,Proposal,75,7948,0.18
OPP-01269,2,59,5,2023-06-08,2023-07-21,Closed Won,100,18865,0.12
OPP-01270,3,66,17,2024-08-30,2024-11-22,Prospecting,10,23768,0.14
OPP-01271,10,64,7,2023-06-13,2023-11-20,Qualification,90,43162,0.06
OPP-01272,9,16,10,2024-02-24,2024-07-24,Negotiation,75,37100,0.03
OPP-01273,3,66,5,2023-08-21,2024-01-12,Qualification,75,10780,0.01
OPP-01274,8,26,10,2023-03-25,2023-06-10,Prospecting,50,51940,0.08
OPP-01275,13,24,15,2023-08-05,2024-01-17,Negotiation,25,75816,0.13
OPP-01276,1,24,1,2024-05-18,2024-09-23,Proposal,75,16496,0.03
OPP-01277,11,10,5,2023-04-22,2023-07-16,Negotiation,90,16170,0.03
OPP-01278,14,88,5,2024-02-12,2024-07-14,Prospecting,50,26950,0.1
OPP-01279,10,57,17,2024-08-14,2024-12-09,Proposal,75,23768,0.19
OPP-01280,15,22,16,2023-06-03,2023-07-10,Qualification,75,34538,0.14
OPP-01281,6,69,12,2023-06-25,2023-08-27,Closed Won,100,58698,0.07
OPP-01282,10,97,7,2024-08-02,2025-01-16,Negotiation,75,55494,0.08
OPP-01283,1,68,20,2023-10-30,2023-11-27,Proposal,25,17265,0.16
OPP-01284,7,17,5,2024-08-05,2024-09-05,Closed Won,100,18865,0.06
OPP-01285,12,71,6,2024-04-17,2024-08-25,Proposal,90,47688,0.03
OPP-01286,2,18,13,2024-09-28,2025-01-03,Prospecting,10,15755,0.08
OPP-01287,1,21,14,2023-08-20,2023-10-29,Negotiation,10,42434,0.2
OPP-01288,6,66,13,2024-06-09,2024-11-07,Qualification,50,22057,0.04
OPP-01289,6,97,20,2024-10-30,2025-04-08,Prospecting,75,23020,0.19
OPP-01290,4,63,8,2024-09-01,2024-12-02,Qualification,75,27524,0.03
OPP-01291,15,59,2,2023-03-18,2023-07-25,Negotiation,90,38664,0.09
OPP-01292,15,43,6,2024-09-29,2024-11-27,Closed Won,100,47688,0.2
OPP-01293,13,13,7,2023-03-07,2023-07-08,Prospecting,75,6166,0.2
OPP-01294,8,91,3,2023-05-13,2023-07-15,Closed Lost,0,41660,0.19
OPP-01295,11,49,8,2023-11-12,2024-02-02,Prospecting,10,55048,0.19
OPP-01296,9,99,2,2024-10-28,2025-02-26,Closed Won,100,19332,0.05
OPP-01297,5,60,20,2023-04-09,2023-06-02,Negotiation,90,40285,0.13
OPP-01298,8,11,9,2024-05-27,2024-07-27,Qualification,10,78990,0.19
OPP-01299,7,63,2,2024-08-01,2024-11-23,Prospecting,50,57996,0.14
OPP-01300,12,84,4,2024-05-21,2024-07-25,Closed Lost,0,24528,0.11
OPP-01301,5,74,3,2023-10-17,2024-03-14,Proposal,10,16664,0.07
OPP-01302,7,73,19,2023-07-16,2023-11-27,Negotiation,25,60732,0.11
OPP-01303,10,22,11,2024-02-21,2024-03-23,Closed Lost,0,35020,0.14
OPP-01304,3,68,17,2023-10-28,2024-01-05,Prospecting,75,5942,0.16
OPP-01305,7,99,5,2024-07-22,2024-11-17,Negotiation,75,8085,0.19
OPP-01306,1,7,10,2023-03-11,2023-07-07,Proposal,25,66780,0.01
OPP-01307,7,44,16,2024-11-09,2025-03-05,Proposal,50,49340,0.16
OPP-01308,3,47,15,2024-02-05,2024-03-19,Proposal,75,75816,0.12
OPP-01309,2,66,13,2024-07-13,2024-10-06,Proposal,50,31510,0.03
OPP-01310,13,34,16,2024-03-20,2024-09-06,Negotiation,75,19736,0.02
OPP-01311,5,61,6,2023-07-07,2023-11-08,Prospecting,50,63584,0.14
OPP-01312,5,80,16,2023-11-07,2024-02-19,Proposal,75,4934,0.0
OPP-01313,5,73,14,2023-09-24,2023-12-26,Closed Won,100,24248,0.2
OPP-01314,12,2,6,2024-03-18,2024-07-10,Closed Won,100,71532,0.2
OPP-01315,15,78,17,2023-05-30,2023-06-11,Closed Lost,0,29710,0.19
OPP-01316,4,80,9,2024-03-08,2024-08-29,Prospecting,75,63192,0.02
OPP-01317,2,95,18,2024-06-28,2024-10-17,Qualification,25,5106,0.13
OPP-01318,3,76,3,2024-10-14,2025-01-18,Closed Lost,0,20830,0.14
OPP-01319,12,37,7,2024-06-21,2024-11-17,Negotiation,90,55494,0.17
OPP-01320,13,29,13,2024-05-08,2024-10-11,Prospecting,25,18906,0.06
OPP-01321,8,51,4,2024-06-07,2024-09-19,Negotiation,90,49056,0.04
OPP-01322,15,18,11,2024-10-30,2025-01-03,Negotiation,90,78795,0.11
OPP-01323,2,54,17,2024-11-27,2025-03-09,Closed Lost,0,5942,0.1
OPP-01324,9,22,4,2024-11-16,2024-12-01,Closed Lost,0,8176,0.1
OPP-01325,11,58,4,2024-05-26,2024-11-01,Negotiation,50,49056,0.17
OPP-01326,6,93,8,2024-03-15,2024-04-12,Proposal,10,55048,0.03
OPP-01327,14,98,20,2023-01-25,2023-02-16,Proposal,10,28775,0.02
OPP-01328,10,61,8,2023-10-07,2023-12-18,Closed Lost,0,61929,0.06
OPP-01329,6,50,3,2024-10-26,2025-03-07,Negotiation,90,37494,0.07
OPP-01330,8,91,4,2024-01-14,2024-05-27,Prospecting,75,65408,0.07
OPP-01331,9,17,1,2024-08-02,2024-12-05,Prospecting,75,65984,0.14
OPP-01332,11,5,19,2023-09-09,2024-02-25,Qualification,50,60732,0.12
OPP-01333,2,54,13,2024-04-10,2024-08-15,Negotiation,50,25208,0.01
OPP-01334,15,70,10,2023-06-21,2023-07-24,Proposal,25,29680,0.17
OPP-01335,14,4,4,2024-10-30,2025-02-22,Proposal,25,57232,0.05
OPP-01336,3,27,4,2023-04-15,2023-05-23,Negotiation,75,32704,0.2
OPP-01337,13,47,17,2024-06-24,2024-07-11,Prospecting,10,26739,0.04
OPP-01338,10,21,7,2023-08-14,2024-01-25,Qualification,10,12332,0.17
OPP-01339,3,31,12,2023-09-14,2024-01-25,Closed Won,100,19566,0.17
OPP-01340,6,100,5,2024-01-04,2024-03-15,Negotiation,25,24255,0.02
OPP-01341,2,11,5,2023-05-23,2023-06-30,Closed Won,100,16170,0.02
OPP-01342,11,33,8,2024-01-29,2024-06-30,Prospecting,90,34405,0.05
